,Bunker_Oil,Dry_Bulk_Index,USD_INR,Commodity_Gold,BDI_MA7,BDI_MA30,Oil_Daily_Return
2024-02-10,76.83999633789062,12.350000381469727,82.98529815673828,2023.300048828125,11.927143096923828,10.917666784922282,0.008134283747808446
2024-02-11,76.83999633789062,12.350000381469727,82.98529815673828,2023.300048828125,12.095714569091797,11.014666811625164,0.0
2024-02-12,76.91999816894531,12.5,83.0145034790039,2018.199951171875,12.264286041259766,11.10966682434082,0.0
2024-02-13,77.87000274658203,12.260000228881836,82.99019622802734,1992.9000244140625,12.362857409885951,11.20966682434082,0.0010411482934342686
2024-02-14,76.63999938964844,12.75,83.07460021972656,1990.300048828125,12.308571679251534,11.301666831970214,0.012350553825419386
2024-02-15,78.02999877929688,12.789999961853027,83.04309844970703,2002.0999755859375,12.444285937717982,11.410000165303549,-0.015795599249386005
2024-02-16,79.19000244140625,12.819999694824219,83.00959777832031,2011.5,12.478571619306292,11.51066681543986,0.018136735395592574
2024-02-17,79.19000244140625,12.819999694824219,83.00959777832031,2011.5,12.545714378356934,11.602666791280111,0.014866124314449669
2024-02-18,79.19000244140625,12.819999694824219,83.00959777832031,2011.5,12.612857137407575,11.657000128428141,0.0
2024-02-19,79.19000244140625,12.819999694824219,83.01599884033203,2011.5,12.679999896458217,11.716000111897786,0.0
2024-02-20,78.18000030517578,12.5,83.02100372314453,2027.5,12.725714138575963,11.775000095367432,0.0
2024-02-21,77.91000366210938,12.949999809265137,82.8291015625,2022.300048828125,12.759999820164271,11.823333422342936,-0.01275416220599035
2024-02-22,78.61000061035156,13.510000228881836,82.93840026855469,2019.699951171875,12.788571221487862,11.907333405812581,-0.003453525735641727
2024-02-23,76.48999786376953,14.336999893188477,82.87229919433594,2038.5999755859375,12.891428402491979,12.000333404541015,0.008984686373241901
2024-02-24,76.48999786376953,14.336999893188477,82.87229919433594,2038.5999755859375,13.108142716544014,12.086566734313966,-0.02696861379114235
2024-02-25,76.48999786376953,14.336999893188477,82.87229919433594,2038.5999755859375,13.324857030596052,12.194466718037923,0.0
2024-02-26,77.58000183105469,13.732999801635742,82.88179779052734,2028.5,13.541571344648089,12.303700033823649,0.0
2024-02-27,78.87000274658203,14.449999809265137,82.85199737548828,2034.0,13.67199993133545,12.392800013224283,0.014250281052778702
2024-02-28,78.54000091552734,15.029999732971191,82.94819641113281,2033.0,13.95057133265904,12.505799992879231,0.016628008315036746
2024-02-29,78.26000213623047,15.25,82.91190338134766,2045.699951171875,14.247714178902763,12.648466650644938,-0.0041841234888125856
2024-03-01,79.97000122070312,16.100000381469727,82.910400390625,2086.89990234375,14.496285574776786,12.790799999237061,-0.003565046804596128
2024-03-02,79.97000122070312,16.100000381469727,82.910400390625,2086.89990234375,14.748142787388392,12.952800019582112,0.02185023048550372
2024-03-03,79.97000122070312,16.100000381469727,82.910400390625,2086.89990234375,15.0,13.119133377075196,0.0
2024-03-04,78.73999786376953,16.229999542236328,82.84609985351562,2117.699951171875,15.251857212611608,13.283466720581055,0.0
2024-03-05,78.1500015258789,15.75,82.9104995727539,2133.5,15.608571461268834,13.4521333694458,-0.01538080953055132
